,telecommuting,has_company_logo,has_questions,employment_type,required_experience,required_education,industry,function,fraudulent
14182,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.24806201550387597,0.5833333333333334,0.0
14184,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.937984496124031,0.2777777777777778,0.0
14187,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
14188,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.19444444444444445,0.0
14189,0.0,1.0,0.0,0.25,0.8333333333333334,0.4166666666666667,0.5736434108527132,0.2222222222222222,0.0
14190,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
14192,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.689922480620155,0.5555555555555556,0.0
14193,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.0,0.027777777777777776,0.0
14195,0.0,1.0,0.0,0.25,1.0,0.75,0.4496124031007752,0.027777777777777776,0.0
14198,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.24031007751937986,0.3333333333333333,0.0
14199,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,0.0
14201,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.3023255813953488,0.19444444444444445,0.0
14205,0.0,1.0,1.0,0.25,1.0,0.75,0.17829457364341086,0.8611111111111112,0.0
14207,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.5736434108527132,0.7222222222222222,0.0
14208,0.0,1.0,1.0,0.0,0.8333333333333334,0.08333333333333333,0.6821705426356589,0.5,0.0
14212,1.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.8611111111111112,0.0
14213,1.0,0.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.5,0.0
14214,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
14215,0.0,1.0,0.0,0.25,0.3333333333333333,0.0,0.08527131782945736,0.5555555555555556,0.0
14216,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
14221,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.5,1.0
14222,0.0,1.0,1.0,0.25,1.0,0.08333333333333333,0.4418604651162791,0.25,0.0
14223,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.4418604651162791,0.5,0.0
14224,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.5,0.0
14228,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.027777777777777776,0.0
14229,0.0,1.0,1.0,0.25,0.0,0.0,0.4418604651162791,0.5,0.0
14231,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.5,0.0
14233,0.0,1.0,1.0,0.75,0.3333333333333333,0.75,0.46511627906976744,0.027777777777777776,0.0
14234,1.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
14236,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
14237,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
14242,0.0,0.0,1.0,0.25,0.0,0.3333333333333333,0.7596899224806202,0.19444444444444445,0.0
14244,0.0,0.0,0.0,0.25,1.0,0.5833333333333334,0.34108527131782945,0.5,0.0
14245,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.8611111111111112,0.0
14254,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.5,0.0
14258,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.6821705426356589,0.8611111111111112,0.0
14259,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.5038759689922481,0.5277777777777778,0.0
14268,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.5658914728682171,0.6111111111111112,0.0
14273,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.4722222222222222,0.0
14276,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.24031007751937986,0.8611111111111112,0.0
14279,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
14282,0.0,1.0,1.0,0.25,0.0,0.0,0.4418604651162791,0.5,0.0
14289,0.0,1.0,1.0,0.25,0.8333333333333334,0.3333333333333333,0.7596899224806202,0.5555555555555556,0.0
14294,0.0,1.0,0.0,0.75,0.3333333333333333,0.3333333333333333,0.26356589147286824,0.5,0.0
14295,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.7984496124031008,0.5,0.0
14298,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.5,0.0
14299,0.0,1.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.5,0.0
14300,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.9147286821705426,0.8611111111111112,0.0
14301,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
14303,0.0,1.0,1.0,0.75,0.0,0.16666666666666666,0.6046511627906976,0.4444444444444444,0.0
14304,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.8992248062015504,0.1388888888888889,0.0
14308,0.0,0.0,0.0,0.25,0.0,0.08333333333333333,0.5736434108527132,0.6111111111111112,0.0
14309,0.0,0.0,0.0,0.25,0.0,0.75,0.9147286821705426,0.1388888888888889,0.0
14312,0.0,1.0,0.0,0.25,0.8333333333333334,0.4166666666666667,0.17054263565891473,0.3333333333333333,0.0
14313,1.0,1.0,1.0,0.25,0.8333333333333334,0.3333333333333333,0.4418604651162791,0.16666666666666666,0.0
14314,0.0,1.0,0.0,0.0,0.8333333333333334,0.75,0.4418604651162791,0.5,0.0
14315,1.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
14319,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.06976744186046512,0.5,0.0
14320,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.3023255813953488,0.8611111111111112,0.0
14321,0.0,1.0,1.0,0.25,1.0,0.75,0.06976744186046512,0.027777777777777776,0.0
14325,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.9612403100775194,0.5,0.0
14326,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.15503875968992248,0.19444444444444445,0.0
14328,0.0,1.0,1.0,0.25,0.0,0.0,0.4418604651162791,0.5,0.0
14329,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.6821705426356589,0.25,0.0
14331,0.0,0.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.24806201550387597,0.3333333333333333,0.0
14335,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
14336,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
14337,0.0,1.0,1.0,0.25,0.0,0.4166666666666667,0.17054263565891473,0.3333333333333333,0.0
14338,0.0,1.0,1.0,0.25,0.8333333333333334,0.75,0.46511627906976744,0.1388888888888889,0.0
14339,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.5,0.0
14341,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.5,0.0
14343,1.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.25,0.0
14344,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
14345,0.0,0.0,0.0,0.25,1.0,0.75,0.3023255813953488,0.8611111111111112,0.0
14346,0.0,1.0,1.0,0.25,0.3333333333333333,0.75,0.7751937984496124,0.5,0.0
14347,0.0,0.0,0.0,0.25,0.3333333333333333,0.75,0.20155038759689922,0.19444444444444445,0.0
14349,0.0,1.0,0.0,1.0,0.6666666666666666,0.5833333333333334,0.46511627906976744,0.08333333333333333,0.0
14350,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.5736434108527132,0.19444444444444445,0.0
14353,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.5736434108527132,0.08333333333333333,0.0
14354,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.14728682170542637,0.6111111111111112,0.0
14355,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.49612403100775193,0.027777777777777776,0.0
14357,0.0,1.0,0.0,0.25,0.8333333333333334,0.75,0.4418604651162791,0.5,0.0
14363,0.0,0.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.6821705426356589,0.25,0.0
14364,0.0,1.0,1.0,0.25,0.0,0.75,0.5736434108527132,0.8611111111111112,0.0
14366,0.0,1.0,1.0,0.25,0.0,0.75,0.5736434108527132,0.8611111111111112,0.0
14367,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.3178294573643411,0.19444444444444445,0.0
14368,0.0,0.0,1.0,0.25,0.0,0.4166666666666667,0.34108527131782945,0.6111111111111112,0.0
14369,0.0,1.0,1.0,1.0,0.6666666666666666,0.08333333333333333,0.5736434108527132,0.3333333333333333,0.0
14371,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.007751937984496124,0.5,0.0
14373,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
14379,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.11627906976744186,0.4444444444444444,0.0
14380,0.0,0.0,0.0,0.25,0.8333333333333334,0.4166666666666667,0.4418604651162791,0.5,0.0
14381,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.4418604651162791,0.5,0.0
14386,0.0,1.0,1.0,0.25,1.0,0.75,0.17054263565891473,0.3333333333333333,0.0
14389,0.0,1.0,1.0,0.75,0.0,0.8333333333333334,0.6666666666666666,0.19444444444444445,0.0
14390,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.06201550387596899,0.8055555555555556,0.0
14392,0.0,1.0,0.0,0.25,0.6666666666666666,0.3333333333333333,0.9689922480620154,0.5,0.0
14395,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.937984496124031,0.6388888888888888,0.0
14398,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.8217054263565892,0.5277777777777778,0.0
14399,0.0,1.0,1.0,0.5,1.0,0.75,0.2713178294573643,0.6388888888888888,0.0
14400,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
14406,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.5736434108527132,0.6944444444444444,0.0
14408,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
14410,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.5736434108527132,0.8611111111111112,0.0
14412,0.0,1.0,1.0,0.25,0.6666666666666666,0.08333333333333333,0.06976744186046512,0.8333333333333334,0.0
14413,0.0,1.0,0.0,0.75,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.4722222222222222,0.0
14414,0.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,0.2868217054263566,0.5,0.0
14417,0.0,1.0,0.0,0.5,1.0,0.75,0.6666666666666666,0.6388888888888888,0.0
14418,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.43410852713178294,0.5,0.0
14419,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.4418604651162791,0.5,0.0
14424,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.8062015503875969,0.08333333333333333,0.0
14427,0.0,1.0,0.0,0.25,0.0,0.75,0.4418604651162791,0.8611111111111112,0.0
14429,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.3333333333333333,0.0
14430,0.0,1.0,0.0,0.25,0.6666666666666666,0.08333333333333333,0.37209302325581395,0.4166666666666667,0.0
14431,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.027777777777777776,0.0
14434,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.11627906976744186,0.4444444444444444,0.0
14435,0.0,1.0,1.0,0.25,0.3333333333333333,0.4166666666666667,0.4418604651162791,0.3333333333333333,0.0
14437,0.0,1.0,1.0,0.25,1.0,0.08333333333333333,0.46511627906976744,0.6388888888888888,0.0
14438,0.0,1.0,0.0,0.0,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.1111111111111111,0.0
14439,0.0,1.0,1.0,0.25,0.8333333333333334,0.4166666666666667,0.5503875968992248,0.9166666666666666,0.0
14442,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.7222222222222222,0.0
14446,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
14447,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.5736434108527132,0.3333333333333333,0.0
14448,0.0,1.0,0.0,0.25,0.0,0.4166666666666667,0.46511627906976744,0.1111111111111111,0.0
14450,0.0,1.0,0.0,0.25,0.0,0.4166666666666667,0.49612403100775193,0.5277777777777778,0.0
14451,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.19444444444444445,0.0
14452,0.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.17054263565891473,0.25,0.0
14461,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
14462,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.4722222222222222,0.0
14463,0.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.4883720930232558,0.5277777777777778,0.0
14465,0.0,1.0,0.0,1.0,0.3333333333333333,0.75,0.9069767441860465,0.027777777777777776,0.0
14466,0.0,1.0,0.0,0.25,0.8333333333333334,0.75,0.3023255813953488,0.3611111111111111,0.0
14467,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.6111111111111112,0.0
14470,0.0,0.0,0.0,0.0,0.8333333333333334,0.4166666666666667,0.4418604651162791,0.3333333333333333,0.0
14475,0.0,1.0,1.0,0.25,1.0,0.08333333333333333,0.3953488372093023,0.19444444444444445,0.0
14476,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5503875968992248,0.4722222222222222,0.0
14477,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.5426356589147286,0.5833333333333334,0.0
14478,0.0,0.0,0.0,0.25,0.0,0.16666666666666666,0.4418604651162791,0.5,0.0
14479,0.0,1.0,1.0,0.25,0.0,0.0,0.4418604651162791,0.5,0.0
14490,0.0,1.0,1.0,0.75,0.0,0.08333333333333333,0.46511627906976744,1.0,0.0
14491,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.046511627906976744,0.19444444444444445,0.0
14498,0.0,0.0,0.0,0.25,0.16666666666666666,0.75,0.2868217054263566,0.5555555555555556,0.0
14500,0.0,1.0,0.0,0.25,1.0,0.75,0.4496124031007752,0.8611111111111112,0.0
14502,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.7209302325581395,0.4444444444444444,0.0
14504,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.5736434108527132,0.5555555555555556,0.0
14506,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.6111111111111112,0.0
14510,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.3333333333333333,0.0
14512,0.0,1.0,0.0,0.25,0.8333333333333334,0.4166666666666667,0.24806201550387597,0.3333333333333333,0.0
14514,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.3023255813953488,0.5,0.0
14517,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
14518,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
14521,0.0,1.0,1.0,0.25,0.0,0.75,0.4418604651162791,0.8611111111111112,0.0
14523,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.2222222222222222,0.0
14525,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.6111111111111112,0.0
14527,0.0,1.0,1.0,0.25,1.0,0.08333333333333333,0.6821705426356589,1.0,0.0
14531,0.0,1.0,0.0,0.25,0.8333333333333334,0.4166666666666667,0.4418604651162791,0.5,0.0
14532,0.0,1.0,1.0,0.25,0.8333333333333334,0.3333333333333333,0.4418604651162791,0.5,0.0
14533,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.6111111111111112,0.0
14534,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.9147286821705426,0.027777777777777776,0.0
14535,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.6666666666666666,0.0
14536,1.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.13953488372093023,0.5,0.0
14537,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.43410852713178294,0.5,0.0
14538,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.8372093023255814,0.5,0.0
14539,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.17054263565891473,0.8611111111111112,0.0
14542,0.0,1.0,0.0,0.75,0.8333333333333334,0.08333333333333333,0.3875968992248062,0.4444444444444444,0.0
14543,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
14544,1.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.25,0.0
14547,0.0,1.0,1.0,0.25,0.3333333333333333,0.3333333333333333,0.3875968992248062,0.4444444444444444,0.0
14548,0.0,0.0,0.0,0.25,0.8333333333333334,0.75,0.17054263565891473,0.3333333333333333,0.0
14551,0.0,1.0,0.0,0.25,0.3333333333333333,0.75,0.046511627906976744,0.8611111111111112,0.0
14553,1.0,1.0,1.0,0.25,0.16666666666666666,0.0,0.4418604651162791,0.8611111111111112,0.0
14555,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.5,0.0
14560,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.17054263565891473,0.5,0.0
14562,0.0,1.0,0.0,0.75,0.8333333333333334,0.0,0.3875968992248062,0.4444444444444444,0.0
14564,0.0,1.0,0.0,0.75,0.8333333333333334,0.08333333333333333,0.3875968992248062,0.4444444444444444,0.0
14565,0.0,1.0,1.0,0.25,1.0,0.75,0.5116279069767442,0.3333333333333333,0.0
14567,0.0,1.0,1.0,0.25,0.6666666666666666,0.0,0.2248062015503876,0.08333333333333333,0.0
14568,0.0,1.0,0.0,0.75,0.6666666666666666,0.08333333333333333,0.4418604651162791,0.2222222222222222,0.0
14569,0.0,1.0,0.0,0.75,0.8333333333333334,0.08333333333333333,0.3875968992248062,0.4444444444444444,0.0
14571,0.0,1.0,1.0,0.25,0.3333333333333333,0.16666666666666666,0.4418604651162791,0.5,0.0
14572,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.6511627906976745,0.3888888888888889,0.0
14577,0.0,1.0,1.0,0.25,0.3333333333333333,0.75,0.3875968992248062,0.19444444444444445,0.0
14579,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
14588,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.08527131782945736,0.5,0.0
14591,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.9147286821705426,0.5,0.0
14593,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
14596,0.0,1.0,1.0,0.25,0.0,0.75,0.4418604651162791,0.5,0.0
14598,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.3643410852713178,0.8611111111111112,0.0
14599,0.0,1.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.5736434108527132,0.7222222222222222,0.0
14602,0.0,1.0,0.0,0.25,0.16666666666666666,0.75,0.5658914728682171,0.8333333333333334,0.0
14603,0.0,1.0,1.0,0.75,0.3333333333333333,0.75,0.8604651162790697,0.6388888888888888,0.0
14605,0.0,1.0,1.0,0.25,0.3333333333333333,0.75,0.46511627906976744,0.8333333333333334,0.0
14607,0.0,1.0,1.0,0.25,0.3333333333333333,0.08333333333333333,0.9069767441860465,0.8611111111111112,0.0
14609,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,1.0,0.0
14611,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.4418604651162791,0.5,0.0
14612,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.7906976744186046,0.75,0.0
14613,0.0,1.0,1.0,0.0,0.3333333333333333,0.08333333333333333,0.24031007751937986,0.3055555555555556,0.0
14619,0.0,1.0,0.0,0.25,0.8333333333333334,0.75,0.4418604651162791,0.5,0.0
14622,1.0,1.0,1.0,0.25,0.8333333333333334,0.3333333333333333,0.4418604651162791,0.16666666666666666,0.0
14623,0.0,1.0,0.0,0.25,0.0,0.75,0.3023255813953488,0.8611111111111112,0.0
14624,0.0,1.0,0.0,0.25,0.0,0.0,0.3875968992248062,0.4444444444444444,0.0
14625,0.0,1.0,0.0,0.0,0.0,0.5,0.6046511627906976,0.4444444444444444,0.0
14626,0.0,1.0,0.0,0.25,0.0,0.16666666666666666,0.9457364341085271,0.5555555555555556,0.0
14628,0.0,1.0,1.0,0.25,0.8333333333333334,0.0,0.4418604651162791,0.1111111111111111,0.0
14629,0.0,1.0,1.0,0.0,0.6666666666666666,0.75,1.0,0.6111111111111112,0.0
14634,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.5,0.0
14636,1.0,1.0,1.0,0.25,0.5,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
14641,0.0,1.0,1.0,0.25,0.0,0.3333333333333333,0.06201550387596899,0.19444444444444445,0.0
14642,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.37209302325581395,0.5,0.0
14643,0.0,1.0,0.0,0.25,0.0,0.4166666666666667,0.7209302325581395,0.5,0.0
14647,0.0,1.0,0.0,0.25,1.0,0.08333333333333333,0.5736434108527132,0.5,0.0
14648,1.0,1.0,1.0,0.25,0.5,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
14649,1.0,1.0,1.0,0.25,0.5,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
14653,1.0,1.0,1.0,0.25,0.5,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
14654,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.17054263565891473,0.5,0.0
14658,1.0,1.0,1.0,0.25,0.5,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
14660,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.9534883720930233,0.5555555555555556,0.0
14662,1.0,1.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.9147286821705426,0.19444444444444445,0.0
14665,0.0,0.0,0.0,0.25,0.3333333333333333,0.3333333333333333,0.4418604651162791,0.0,0.0
14666,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.4418604651162791,0.5,0.0
14668,1.0,0.0,0.0,0.25,0.5,0.75,0.046511627906976744,0.8611111111111112,0.0
14670,0.0,1.0,1.0,0.25,0.8333333333333334,0.08333333333333333,0.3023255813953488,0.3333333333333333,0.0
14674,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.5736434108527132,0.3333333333333333,0.0
14676,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.5736434108527132,0.05555555555555555,0.0
14684,0.0,0.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.4263565891472868,0.5833333333333334,0.0
14686,0.0,1.0,0.0,0.25,0.8333333333333334,0.75,0.4418604651162791,0.8611111111111112,0.0
14687,0.0,1.0,1.0,0.25,0.16666666666666666,0.08333333333333333,0.3178294573643411,0.8055555555555556,0.0
14688,0.0,1.0,1.0,0.25,0.0,0.75,0.17054263565891473,0.25,0.0
14691,0.0,1.0,1.0,0.25,1.0,0.3333333333333333,0.20155038759689922,0.19444444444444445,0.0
14693,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
14695,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.8611111111111112,0.0
14698,0.0,1.0,1.0,0.25,0.0,0.75,0.4418604651162791,0.5,0.0
14700,0.0,1.0,0.0,0.25,0.3333333333333333,0.0,0.08527131782945736,0.5555555555555556,0.0
14701,0.0,1.0,0.0,0.25,0.8333333333333334,0.08333333333333333,0.8604651162790697,0.6666666666666666,0.0
14702,0.0,1.0,1.0,0.25,0.0,0.08333333333333333,0.46511627906976744,0.3333333333333333,0.0
14704,0.0,1.0,0.0,0.25,0.0,0.08333333333333333,0.1937984496124031,0.8611111111111112,0.0
14707,0.0,0.0,0.0,0.25,1.0,0.3333333333333333,0.8217054263565892,0.8611111111111112,0.0
14709,0.0,0.0,0.0,0.25,0.3333333333333333,0.08333333333333333,0.4418604651162791,0.8611111111111112,0.0
14711,1.0,0.0,1.0,0.0,0.8333333333333334,0.75,0.23255813953488372,0.5,0.0
